year,accptTK,gbfp_SN,dcmlLtt,dcmlLng,Source,datstID,recrdrl,BEKNAAM,POLY_AREA,AREA,Area_km2,scientific_name,vernacular_name_en,vernacular_name_nl,vernacular_name_fr,ias_link,category,score,origin,popup
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.82822,4.64608,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292979>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292979>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.89214,4.68268,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292970>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292970>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.78764,4.57491,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292967>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292967>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.9155,4.5736,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292959>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292959>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.80113,4.60328,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292946>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292946>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.91403,4.72366,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292934>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292934>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.9139,4.3248,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292933>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292933>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.91795,4.38442,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292930>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292930>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.9127,4.3901,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292917>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292917>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.88121,4.69527,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292915>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292915>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.92456,4.32499,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292901>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292901>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.7679,4.35338,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292892>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292892>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.86884,4.47408,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292848>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292848>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.73031,4.27142,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292845>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292845>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.91164,4.34184,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292816>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292816>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.79125,4.45881,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292805>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292805>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.9182,4.38543,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292791>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292791>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.89779,4.59897,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292785>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292785>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.86961,4.47962,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292784>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292784>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.7546,4.30001,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292780>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292780>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.91387,4.41453,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292771>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292771>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.91609,4.5885,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292770>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292770>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.92416,4.31382,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292766>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292766>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.78764,4.5753,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292757>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292757>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.83322,4.56192,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292752>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292752>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.87497,4.27349,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292751>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292751>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.91677,4.37498,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292734>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292734>GBIF record</a>
2018,3034825,Heracleum mantegazzianum Sommier & Levier,50.82831,4.6457,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292730>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2018<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292730>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.76886,4.50976,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292722>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292722>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.82129,4.67547,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292713>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292713>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.81613,4.64591,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292710>,Dijle - Dyle,1284040130.36,1284.04013036,1284,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292710>GBIF record</a>
2017,3034825,Heracleum mantegazzianum Sommier & Levier,50.9097,4.3349,Waarnemingen.be,https://doi.org/10.15468/smdvdo,<a href=https://www.gbif.org/occurrence/2235292699>,Zenne - Senne,1168339049.21,1168.33904921,1168,Heracleum mantegazzianum,Giant hogweed,Reuzenbereklauw,Berce du Caucase,https://ias.biodiversity.be/species/show/10,FG1,A3,Asia,Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=https://doi.org/10.15468/smdvdo>https://doi.org/10.15468/smdvdo</a><br>Source: Waarnemingen.be<br><a href=https://www.gbif.org/occurrence/2235292699>GBIF record</a>
