taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,scenario
5289492,Typha minima,Csa,Hot-summer Mediterranean climate,156,837,0.1863799283154122,2076-2100-A1FI
5329014,Sagittaria subulata,Cfa,Humid subtropical climate,39,146,0.2671232876712329,2076-2100-A1FI
2865524,Vallisneria australis,Cfa,Humid subtropical climate,129,602,0.21428571428571427,2076-2100-A1FI
2865504,Vallisneria natans,Cfa,Humid subtropical climate,77,110,0.7,2076-2100-A1FI
2865496,Vallisneria nana,Cfa,Humid subtropical climate,112,265,0.4226415094339623,2076-2100-A1FI
5328909,Sagittaria latifolia,Csa,Hot-summer Mediterranean climate,38,5089,0.007467085871487522,2076-2100-A1FI
5303044,Thalia geniculata,Csa,Hot-summer Mediterranean climate,6,1747,0.0034344590726960505,2076-2100-A1FI
5289492,Typha minima,Cfa,Humid subtropical climate,30,837,0.035842293906810034,2076-2100-A1FI
5289503,Typha laxmannii,Csa,Hot-summer Mediterranean climate,114,783,0.14559386973180077,2076-2100-A1FI
5329151,Sagittaria filiformis,Cfa,Humid subtropical climate,46,50,0.92,2076-2100-A1FI
5289503,Typha laxmannii,Cfa,Humid subtropical climate,36,783,0.04597701149425287,2076-2100-A1FI
7308820,Pogostemon stellatus,Cfa,Humid subtropical climate,26,187,0.13903743315508021,2076-2100-A1FI
5414324,Primula japonica,Cfa,Humid subtropical climate,6,106,0.05660377358490566,2076-2100-A1FI
5296015,Sisyrinchium angustifolium,Csa,Hot-summer Mediterranean climate,1,1983,5.042864346949068e-4,2076-2100-A1FI
2766030,Pontederia cordata,Csa,Hot-summer Mediterranean climate,9,8059,0.0011167638664846755,2076-2100-A1FI
3188674,Rotala indica,Csa,Hot-summer Mediterranean climate,18,663,0.027149321266968326,2076-2100-A1FI
5326622,Tulbaghia violacea,Csa,Hot-summer Mediterranean climate,31,308,0.10064935064935066,2076-2100-A1FI
5303040,Thalia dealbata,Cfa,Humid subtropical climate,149,195,0.764102564102564,2076-2100-A1FI
3033289,Trollius europaeus,Csa,Hot-summer Mediterranean climate,38,76575,4.962455109369899e-4,2076-2100-A1FI
5274858,Salvinia natans,Csa,Hot-summer Mediterranean climate,6,1278,0.004694835680751174,2076-2100-A1FI
3088310,Petasites japonicus,Csa,Hot-summer Mediterranean climate,2,3294,6.071645415907711e-4,2076-2100-A1FI
2721618,Rhynchospora colorata,Csa,Hot-summer Mediterranean climate,1,1987,5.032712632108706e-4,2076-2100-A1FI
5838386,Vesicularia montagnei,Cfa,Humid subtropical climate,4,65,0.06153846153846154,2076-2100-A1FI
5283635,Vesicularia ferriei,Cfa,Humid subtropical climate,16,21,0.7619047619047619,2076-2100-A1FI
2870583,Pistia stratiotes,Csa,Hot-summer Mediterranean climate,53,10735,0.004937121564974383,2076-2100-A1FI
2865524,Vallisneria australis,Csa,Hot-summer Mediterranean climate,1,602,0.0016611295681063123,2076-2100-A1FI
2865496,Vallisneria nana,Csa,Hot-summer Mediterranean climate,3,265,0.011320754716981131,2076-2100-A1FI
2682670,Taxiphyllum barbieri,Cfa,Humid subtropical climate,2,2,1,2076-2100-A1FI
5641274,Primula denticulata,Csa,Hot-summer Mediterranean climate,1,216,0.004629629629629629,2076-2100-A1FI
5303040,Thalia dealbata,Csa,Hot-summer Mediterranean climate,1,195,0.005128205128205128,2076-2100-A1FI
3925689,Ranunculus inundatus,Csa,Hot-summer Mediterranean climate,6,2336,0.0025684931506849314,2076-2100-A1FI
2859976,Zephyranthes candida,Csa,Hot-summer Mediterranean climate,1,643,0.0015552099533437014,2076-2100-A1FI
5381811,Phyllanthus fluitans,Cfa,Humid subtropical climate,8,63,0.12698412698412698,2076-2100-A1FI
5384932,Saururus cernuus,Csa,Hot-summer Mediterranean climate,3,3209,9.348706762231225e-4,2076-2100-A1FI
2691146,Tonina fluviatilis,Csa,Hot-summer Mediterranean climate,1,563,0.0017761989342806395,2076-2100-A1FI
5381811,Phyllanthus fluitans,Csa,Hot-summer Mediterranean climate,1,63,0.015873015873015872,2076-2100-A1FI
5329014,Sagittaria subulata,Csa,Hot-summer Mediterranean climate,11,146,0.07534246575342465,2076-2100-A1FI
7447672,Utricularia graminifolia,Csa,Hot-summer Mediterranean climate,1,16,0.0625,2076-2100-A1FI
2691146,Tonina fluviatilis,Cfa,Humid subtropical climate,1,563,0.0017761989342806395,2076-2100-A1FI
