taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate
2865504,Vallisneria natans,Cwa,Monsoon-influenced humid subtropical climate,4,110,0.03636363636363636
2865504,Vallisneria natans,Dfa,Hot-summer humid continental climate,10,110,0.09090909090909091
5296015,Sisyrinchium angustifolium,Cwa,Monsoon-influenced humid subtropical climate,6,1983,0.0030257186081694403
5303044,Thalia geniculata,Dfb,Warm-summer humid continental climate,2,1747,0.0011448196908986834
5640518,Primula florindae,Cfc,Subpolar oceanic climate,8,67,0.11940298507462686
2868827,Zantedeschia aethiopica,Af,Tropical rainforest climate,20,16253,0.0012305420537746877
5326622,Tulbaghia violacea,Csb,Warm-summer Mediterranean climate,47,308,0.1525974025974026
5326622,Tulbaghia violacea,BSk,Cold semi-arid (steppe) climate,40,308,0.12987012987012986
3088310,Petasites japonicus,Csa,Hot-summer Mediterranean climate,2,3294,6.071645415907711e-4
5641274,Primula denticulata,Dwc,Monsoon-influenced subarctic climate,2,216,0.009259259259259259
2859976,Zephyranthes candida,Cfb,Temperate oceanic climate,23,643,0.03576982892690513
2865496,Vallisneria nana,BWh,Hot deserts climate,13,265,0.04905660377358491
2721628,Rhynchospora colorata,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,10,1987,0.0050327126321087065
7554313,Primula rosea,BSk,Cold semi-arid (steppe) climate,1,8,0.125
5289503,Typha laxmannii,Dsb,"Warm, dry-summer continental climate",2,783,0.002554278416347382
5289503,Typha laxmannii,BWh,Hot deserts climate,1,783,0.001277139208173691
5296015,Sisyrinchium angustifolium,As,Tropical dry savanna climate,1,1983,5.042864346949068e-4
3188674,Rotala indica,Csb,Warm-summer Mediterranean climate,1,663,0.0015082956259426848
5708256,Sagittaria latifolia,Dsc,Dry-summer regular subarctic climate,1,5089,1.9650225977598743e-4
5329014,Sagittaria subulata,Af,Tropical rainforest climate,1,146,0.00684931506849315
5296015,Sisyrinchium angustifolium,EF,Ice cap climate,1,1983,5.042864346949068e-4
2766030,Pontederia cordata,EF,Ice cap climate,3,8059,3.722546221615585e-4
3088310,Petasites japonicus,Csb,Warm-summer Mediterranean climate,25,3294,0.007589556769884639
5329014,Sagittaria subulata,Dsb,"Warm, dry-summer continental climate",1,146,0.00684931506849315
5329153,Sagittaria subulata,Csb,Warm-summer Mediterranean climate,1,146,0.00684931506849315
2721618,Rhynchospora colorata,Csa,Hot-summer Mediterranean climate,1,1987,5.032712632108706e-4
2865504,Vallisneria natans,NA,NA,3,110,0.02727272727272727
3088310,Petasites japonicus,ET,Tundra,7,3294,0.0021250758955676987
5289492,Typha minima,Cfc,Subpolar oceanic climate,13,837,0.015531660692951015
5838386,Vesicularia montagnei,Cfa,Humid subtropical climate,4,65,0.06153846153846154
5381811,Phyllanthus fluitans,Am,Tropical monsoon climate,10,63,0.15873015873015872
7447672,Utricularia graminifolia,Af,Tropical rainforest climate,4,16,0.25
5641274,Primula denticulata,BSk,Cold semi-arid (steppe) climate,4,216,0.018518518518518517
5289503,Typha laxmannii,Dfc,Subarctic climate,30,783,0.038314176245210725
3188674,Rotala indica,Dwc,Monsoon-influenced subarctic climate,1,663,0.0015082956259426848
7447672,Utricularia graminifolia,Cwa,Monsoon-influenced humid subtropical climate,1,16,0.0625
5640518,Primula florindae,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,2,67,0.029850746268656716
5329151,Sagittaria filiformis,Cfb,Temperate oceanic climate,1,50,0.02
3925689,Ranunculus inundatus,NA,NA,4,2336,0.0017123287671232876
7122825,Rotala rotundifolia,Cfb,Temperate oceanic climate,9,401,0.022443890274314215
5326622,Tulbaghia violacea,Af,Tropical rainforest climate,4,308,0.012987012987012988
3925689,Ranunculus inundatus,BSh,Hot semi-arid (steppe) climate,7,2336,0.0029965753424657533
5838386,Vesicularia montagnei,BSh,Hot semi-arid (steppe) climate,3,65,0.046153846153846156
5838386,Vesicularia montagnei,Am,Tropical monsoon climate,9,65,0.13846153846153847
2865524,Vallisneria australis,BWh,Hot deserts climate,2,602,0.0033222591362126247
2859976,Zephyranthes candida,Csb,Warm-summer Mediterranean climate,2,643,0.003110419906687403
5283635,Vesicularia ferriei,Cfa,Humid subtropical climate,16,21,0.7619047619047619
2870583,Pistia stratiotes,Dfb,Warm-summer humid continental climate,74,10735,0.006893339543549138
5283635,Vesicularia ferriei,Dfb,Warm-summer humid continental climate,1,21,0.047619047619047616
2870583,Pistia stratiotes,Csa,Hot-summer Mediterranean climate,53,10735,0.004937121564974383
5274858,Salvinia natans,Am,Tropical monsoon climate,3,1278,0.002347417840375587
5328909,Sagittaria latifolia,As,Tropical dry savanna climate,1,5089,1.9650225977598743e-4
2865524,Vallisneria australis,Csa,Hot-summer Mediterranean climate,1,602,0.0016611295681063123
2721628,Rhynchospora colorata,As,Tropical dry savanna climate,2,1987,0.0010065425264217413
2703231,Zizania latifolia,Dfa,Hot-summer humid continental climate,22,412,0.05339805825242718
2868827,Zantedeschia aethiopica,ET,Tundra,16,16253,9.844336430197501e-4
2859976,Zephyranthes candida,BWh,Hot deserts climate,9,643,0.013996889580093312
2868827,Zantedeschia aethiopica,BWh,Hot deserts climate,63,16253,0.0038762074693902662
2865496,Vallisneria nana,Csa,Hot-summer Mediterranean climate,3,265,0.011320754716981131
5289492,Typha minima,Dsc,Dry-summer regular subarctic climate,1,837,0.0011947431302270011
5328909,Sagittaria latifolia,ET,Tundra,2,5089,3.9300451955197487e-4
5640518,Primula florindae,ET,Tundra,1,67,0.014925373134328358
2870583,Pistia stratiotes,Dfa,Hot-summer humid continental climate,83,10735,0.007731718677224033
2691146,Tonina fluviatilis,BSh,Hot semi-arid (steppe) climate,2,563,0.003552397868561279
2984291,Proserpinaca palustris,Af,Tropical rainforest climate,1,662,0.0015105740181268882
2682670,Taxiphyllum barbieri,Cfa,Humid subtropical climate,2,2,1
2868827,Zantedeschia aethiopica,Dfa,Hot-summer humid continental climate,5,16253,3.076355134436719e-4
5296015,Sisyrinchium angustifolium,Dwb,Monsoon-influenced warm-summer humid continental climate,1,1983,5.042864346949068e-4
5289503,Typha laxmannii,Csb,Warm-summer Mediterranean climate,6,783,0.007662835249042145
2766030,Pontederia cordata,Cwa,Monsoon-influenced humid subtropical climate,8,8059,9.926789924308227e-4
2868827,Zantedeschia aethiopica,Cwc,Cold subtropical highland climate or subpolar oceanic climate with dry winters,1,16253,6.152710268873438e-5
5296218,Sisyrinchium californicum,BSh,Hot semi-arid (steppe) climate,3,436,0.006880733944954129
5296218,Sisyrinchium californicum,BWh,Hot deserts climate,1,436,0.0022935779816513763
2721628,Rhynchospora colorata,Csb,Warm-summer Mediterranean climate,2,1987,0.0010065425264217413
2766091,Pontederia cordata,BWh,Hot deserts climate,3,8059,3.722546221615585e-4
7122825,Rotala rotundifolia,Af,Tropical rainforest climate,1,401,0.0024937655860349127
3188674,Rotala indica,Cfb,Temperate oceanic climate,5,663,0.007541478129713424
2865524,Vallisneria australis,Aw,"Tropical savanna, wet",3,602,0.0049833887043189366
7554313,Primula rosea,Dfb,Warm-summer humid continental climate,3,8,0.375
5641274,Primula denticulata,Dfc,Subarctic climate,25,216,0.11574074074074074
7554313,Primula rosea,Cfb,Temperate oceanic climate,2,8,0.25
7554313,Primula rosea,Dsb,"Warm, dry-summer continental climate",1,8,0.125
5641274,Primula denticulata,Dfb,Warm-summer humid continental climate,23,216,0.10648148148148148
5641274,Primula denticulata,Csa,Hot-summer Mediterranean climate,1,216,0.004629629629629629
5290154,Phragmites karka,BSk,Cold semi-arid (steppe) climate,1,315,0.0031746031746031746
5641274,Primula denticulata,ET,Tundra,34,216,0.1574074074074074
5290154,Phragmites karka,BWk,Cold desert climate,1,315,0.0031746031746031746
7554313,Primula rosea,Dfc,Subarctic climate,1,8,0.125
5290154,Phragmites karka,ET,Tundra,1,315,0.0031746031746031746
2766030,Pontederia cordata,As,Tropical dry savanna climate,3,8059,3.722546221615585e-4
5290154,Phragmites karka,Dfc,Subarctic climate,1,315,0.0031746031746031746
2859976,Zephyranthes candida,Af,Tropical rainforest climate,4,643,0.006220839813374806
7308820,Pogostemon stellatus,NA,NA,1,187,0.0053475935828877
5838386,Vesicularia montagnei,Dfb,Warm-summer humid continental climate,1,65,0.015384615384615385
2984291,Proserpinaca palustris,EF,Ice cap climate,1,662,0.0015105740181268882
5274858,Salvinia natans,Dfc,Subarctic climate,5,1278,0.003912363067292645
7447672,Utricularia graminifolia,Am,Tropical monsoon climate,6,16,0.375
3900041,Pogostemon helferi,Aw,"Tropical savanna, wet",1,1,1
7864580,Sisyrinchium californicum,Cfc,Subpolar oceanic climate,1,436,0.0022935779816513763
2859976,Zephyranthes candida,Dfa,Hot-summer humid continental climate,1,643,0.0015552099533437014
5303040,Thalia dealbata,Dfa,Hot-summer humid continental climate,11,195,0.05641025641025641
5303040,Thalia dealbata,Csa,Hot-summer Mediterranean climate,1,195,0.005128205128205128
5329014,Sagittaria subulata,Dfa,Hot-summer humid continental climate,28,146,0.1917808219178082
2859976,Zephyranthes candida,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,12,643,0.01866251944012442
3900222,Pogostemon deccanensis,Aw,"Tropical savanna, wet",22,37,0.5945945945945946
2859976,Zephyranthes candida,BWk,Cold desert climate,1,643,0.0015552099533437014
5296015,Sisyrinchium angustifolium,Dsb,"Warm, dry-summer continental climate",3,1983,0.0015128593040847202
5326622,Tulbaghia violacea,Am,Tropical monsoon climate,1,308,0.003246753246753247
7122825,Rotala rotundifolia,Am,Tropical monsoon climate,18,401,0.04488778054862843
5303040,Thalia dealbata,Cfb,Temperate oceanic climate,15,195,0.07692307692307693
5414324,Primula japonica,Dfc,Subarctic climate,4,106,0.03773584905660377
2859976,Zephyranthes candida,BSh,Hot semi-arid (steppe) climate,77,643,0.11975116640746501
2868827,Zantedeschia aethiopica,Dfb,Warm-summer humid continental climate,110,16253,0.006767981295760782
2868827,Zantedeschia aethiopica,BWk,Cold desert climate,35,16253,0.0021534485941057035
3088310,Petasites japonicus,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,6,3294,0.0018214936247723133
3088310,Petasites japonicus,Dsb,"Warm, dry-summer continental climate",2,3294,6.071645415907711e-4
5326622,Tulbaghia violacea,NA,NA,1,308,0.003246753246753247
3900222,Pogostemon deccanensis,Am,Tropical monsoon climate,15,37,0.40540540540540543
5326622,Tulbaghia violacea,BSh,Hot semi-arid (steppe) climate,11,308,0.03571428571428571
5326622,Tulbaghia violacea,Cwa,Monsoon-influenced humid subtropical climate,9,308,0.02922077922077922
2766030,Pontederia cordata,BSk,Cold semi-arid (steppe) climate,4,8059,4.963394962154114e-4
2870583,Pistia stratiotes,Dfc,Subarctic climate,6,10735,5.589194224499301e-4
5832524,Primula vialii,Cfb,Temperate oceanic climate,1,26,0.038461538461538464
2870583,Pistia stratiotes,ET,Tundra,1,10735,9.315323707498835e-5
2865524,Vallisneria australis,BWk,Cold desert climate,42,602,0.06976744186046512
3033289,Trollius europaeus,BSk,Cold semi-arid (steppe) climate,9,76575,1.1753183153770813e-4
2703231,Zizania latifolia,Af,Tropical rainforest climate,2,412,0.0048543689320388345
5283635,Vesicularia ferriei,Cwa,Monsoon-influenced humid subtropical climate,1,21,0.047619047619047616
5303044,Thalia geniculata,Dfa,Hot-summer humid continental climate,1,1747,5.724098454493417e-4
5290154,Phragmites karka,BWh,Hot deserts climate,1,315,0.0031746031746031746
3925689,Ranunculus inundatus,BWh,Hot deserts climate,1,2336,4.280821917808219e-4
3925689,Ranunculus inundatus,BWk,Cold desert climate,6,2336,0.0025684931506849314
5384932,Saururus cernuus,BSh,Hot semi-arid (steppe) climate,1,3209,3.116235587410408e-4
5283635,Vesicularia ferriei,Dfa,Hot-summer humid continental climate,1,21,0.047619047619047616
5296218,Sisyrinchium californicum,Dfb,Warm-summer humid continental climate,1,436,0.0022935779816513763
5641274,Primula denticulata,Cfc,Subpolar oceanic climate,3,216,0.013888888888888888
3925689,Ranunculus inundatus,Csa,Hot-summer Mediterranean climate,6,2336,0.0025684931506849314
2859976,Zephyranthes candida,Csa,Hot-summer Mediterranean climate,1,643,0.0015552099533437014
5381811,Phyllanthus fluitans,Cfa,Humid subtropical climate,8,63,0.12698412698412698
3899588,Pogostemon quadrifolius,Am,Tropical monsoon climate,2,2,1
5326622,Tulbaghia violacea,Dfa,Hot-summer humid continental climate,1,308,0.003246753246753247
5283635,Vesicularia ferriei,Af,Tropical rainforest climate,1,21,0.047619047619047616
5289492,Typha minima,Dfa,Hot-summer humid continental climate,4,837,0.0047789725209080045
5326622,Tulbaghia violacea,BWh,Hot deserts climate,1,308,0.003246753246753247
5641274,Primula denticulata,Dsb,"Warm, dry-summer continental climate",1,216,0.004629629629629629
5326622,Tulbaghia violacea,Aw,"Tropical savanna, wet",7,308,0.022727272727272728
5328909,Sagittaria latifolia,Dwb,Monsoon-influenced warm-summer humid continental climate,1,5089,1.9650225977598743e-4
5384932,Saururus cernuus,Csa,Hot-summer Mediterranean climate,3,3209,9.348706762231225e-4
2859976,Zephyranthes candida,BSk,Cold semi-arid (steppe) climate,3,643,0.004665629860031105
2766030,Pontederia cordata,BSh,Hot semi-arid (steppe) climate,3,8059,3.722546221615585e-4
7308820,Pogostemon stellatus,BSh,Hot semi-arid (steppe) climate,1,187,0.0053475935828877
5296218,Sisyrinchium californicum,Dsb,"Warm, dry-summer continental climate",1,436,0.0022935779816513763
2766030,Pontederia cordata,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,9,8059,0.0011167638664846755
2870583,Pistia stratiotes,BWk,Cold desert climate,1,10735,9.315323707498835e-5
5328909,Sagittaria latifolia,BWh,Hot deserts climate,1,5089,1.9650225977598743e-4
5326622,Tulbaghia violacea,BWk,Cold desert climate,1,308,0.003246753246753247
8252280,Sagittaria graminea,Af,Tropical rainforest climate,1,714,0.0014005602240896359
5274858,Salvinia natans,Csb,Warm-summer Mediterranean climate,1,1278,7.82472613458529e-4
5296015,Sisyrinchium angustifolium,Dwc,Monsoon-influenced subarctic climate,1,1983,5.042864346949068e-4
5381811,Phyllanthus fluitans,BSk,Cold semi-arid (steppe) climate,1,63,0.015873015873015872
5303040,Thalia dealbata,Af,Tropical rainforest climate,2,195,0.010256410256410256
2691146,Tonina fluviatilis,Csa,Hot-summer Mediterranean climate,1,563,0.0017761989342806395
5381811,Phyllanthus fluitans,Csa,Hot-summer Mediterranean climate,1,63,0.015873015873015872
5329014,Sagittaria subulata,Csa,Hot-summer Mediterranean climate,11,146,0.07534246575342465
7447672,Utricularia graminifolia,Csa,Hot-summer Mediterranean climate,1,16,0.0625
2859976,Zephyranthes candida,ET,Tundra,1,643,0.0015552099533437014
5296015,Sisyrinchium angustifolium,Dwa,Monsoon-influenced hot-summer humid continental climate,1,1983,5.042864346949068e-4
5303040,Thalia dealbata,Cwa,Monsoon-influenced humid subtropical climate,8,195,0.041025641025641026
2859976,Zephyranthes candida,Dwa,Monsoon-influenced hot-summer humid continental climate,3,643,0.004665629860031105
5290154,Phragmites karka,Dwa,Monsoon-influenced hot-summer humid continental climate,1,315,0.0031746031746031746
2865504,Vallisneria natans,Aw,"Tropical savanna, wet",1,110,0.00909090909090909
2691146,Tonina fluviatilis,Cfa,Humid subtropical climate,1,563,0.0017761989342806395
7122825,Rotala rotundifolia,BWh,Hot deserts climate,1,401,0.0024937655860349127
5296218,Sisyrinchium californicum,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,4,436,0.009174311926605505
5303040,Thalia dealbata,Cwb,Subtropical highland climate or temperate oceanic climate with dry winters,1,195,0.005128205128205128
2870583,Pistia stratiotes,Dwa,Monsoon-influenced hot-summer humid continental climate,1,10735,9.315323707498835e-5
5384932,Saururus cernuus,BWh,Hot deserts climate,1,3209,3.116235587410408e-4
7308820,Pogostemon stellatus,Dfb,Warm-summer humid continental climate,1,187,0.0053475935828877
5283635,Vesicularia ferriei,NA,NA,1,21,0.047619047619047616
5328909,Sagittaria latifolia,Cfc,Subpolar oceanic climate,1,5089,1.9650225977598743e-4
3033289,Trollius europaeus,Dfa,Hot-summer humid continental climate,1,76575,1.3059092393078682e-5
5289492,Typha minima,Dsb,"Warm, dry-summer continental climate",1,837,0.0011947431302270011
5328909,Sagittaria latifolia,BWk,Cold desert climate,1,5089,1.9650225977598743e-4
2984291,Proserpinaca palustris,BSh,Hot semi-arid (steppe) climate,1,662,0.0015105740181268882
5384932,Saururus cernuus,Dfc,Subarctic climate,3,3209,9.348706762231225e-4
2703231,Zizania latifolia,Dfc,Subarctic climate,1,412,0.0024271844660194173
5303040,Thalia dealbata,Dfc,Subarctic climate,3,195,0.015384615384615385
5303044,Thalia geniculata,Dfc,Subarctic climate,1,1747,5.724098454493417e-4
5329038,Sagittaria graminea,Csb,Warm-summer Mediterranean climate,1,714,0.0014005602240896359
5274858,Salvinia natans,BSh,Hot semi-arid (steppe) climate,3,1278,0.002347417840375587
2703231,Zizania latifolia,Dwc,Monsoon-influenced subarctic climate,5,412,0.012135922330097087
